name,state,latitude,longitude
Regal Cinemas Tikahtnu  16 IMAX & RPX,Alaska,61.22662692,-149.7408595
McDonald's,North Carolina,35.7623,-78.783
McDonald's,Tennessee,35.9159,-86.8292
Arby's,California,34.107698,-117.633928
Hometown Buffet,Oregon,42.313215,-122.856834
Burger King,New York,40.680566,-73.949341
McDonald's,Ohio,40.94232,-83.39548
Burger King,South Carolina,32.400894,-80.685231
Taco Bell,Ohio,39.546232,-83.427235
McDonald's,Minnesota,45.3845,-93.8626
McDonald's,Michigan,43.186405,-84.167388
Domino's Pizza,Maryland,39.180496,-77.26891
KFC,Indiana,39.6342,-86.1583
Burger King,Missouri,38.889453756,-94.523663006
Sonic Drive In,Arkansas,35.261572513,-91.745280985
McDonald's,Arizona,33.609211,-112.338677
Hardee's,Indiana,39.852993,-86.39437
Jimmy John's,Illinois,41.809912,-87.980354
Taco Bell,Connecticut,41.830847,-72.495418
Hardee's,Indiana,39.9293,-85.3822
Burger King,Indiana,39.931046,-85.38152
McDonald's,Kentucky,37.333349,-88.081265
Taco Bell,Illinois,40.55747,-90.03507
Arby's,Tennessee,36.084373,-87.099827
Taco Bell,Texas,30.71577,-95.56955
Wendy's,Louisiana,30.786518,-89.864679
Domino's Pizza,New Mexico,36.88486,-104.43919
McDonald's,Texas,32.450954,-95.28364
KFC,Minnesota,44.8325,-93.1602
Burger King,Wisconsin,44.873193,-92.621782
Gold Star Chili,Ohio,39.4192,-84.5885
Burger King,California,34.18668,-118.41325
Burger King,Wisconsin,42.93815,-88.85558
Subway,New York,40.761196,-73.980576
Burger King,Massachusetts,42.1927,-72.5763
Captain D's,Alabama,33.656798,-86.812118
Rally's Hamburgers,California,33.915825,-118.35206
McDonald's,Wisconsin,44.23693,-88.42341
Taco Bell,Nevada,39.47546,-118.79167
Jack in the Box,Washington,48.076753,-123.140751
Burger King,Oregon,44.91439,-122.97977
Sonic,Arkansas,33.667517,-93.596737
QDOBA Mexican Eats,Maryland,39.05859,-77.12215
Domino's Pizza,South Dakota,44.0877,-103.21
Boston Market,Florida,26.6724,-80.2469
Burger King,Florida,25.891614,-80.21105
Taco Bell,Minnesota,45.280962,-92.999655
Five Guys,Utah,37.1065,-113.5561
Burger King,California,34.273968,-118.411256
McDonald's,Ohio,41.172619,-83.637734
Burger King,Minnesota,44.833001,-93.160209
McDonald's,Idaho,43.196,-112.36035
Burger King,Ohio,39.44426,-84.38155
Jack in the Box,Washington,47.0934,-122.6443
Wendy's,Missouri,37.159,-93.2752
Subway,Texas,30.30274,-97.93614
Wendy's,Texas,29.955938475,-95.544962882
McDonald's,California,33.870463,-118.061403
McDonald's,Connecticut,41.396348871,-72.855854796
Taco Bell,Louisiana,31.74882,-93.08183
Domino's Pizza,Maine,46.13483,-67.83927
Waffle House,South Carolina,33.1949,-80.6032
KFC,New York,43.0785,-75.6428
McDonald's,Wisconsin,44.53595,-89.57438
Subway,North Dakota,46.2636,-96.60218
Long John Silver's,Kentucky,37.752552032,-84.845169067
Hardee's,Tennessee,35.36845,-84.30151
Pizza Hut,Florida,25.891937,-80.186254
Arby's,Missouri,38.504623,-90.379023
Del Taco,California,34.07772,-117.99614
Burger King,Florida,26.212016,-80.204228
Wendy's,Kentucky,38.16841,-84.8997
Taco Bell,Wisconsin,44.78115,-88.57855
Wendy's,Ohio,41.03049,-81.42773
McDonald's,Texas,30.91192,-93.99569
Wendy's,Ohio,39.444176,-84.38136
Domino's Pizza,Texas,29.7669,-95.5576
Wendy's,Maryland,38.334984,-75.100486
Blimpie,Arizona,33.448357,-112.358337
Chick-fil-A,Maryland,39.63143,-78.83501
Wendy's,Texas,29.996,-95.61549
McDonald's,Ohio,39.04684,-84.24551
McDonald's,Connecticut,41.78214,-72.58464
Taco Bell,Oregon,45.5044,-122.5341
Arby's,Alabama,32.30364,-90.17022
McDonald's,Arkansas,36.16732,-94.11799
Dino's Gyros,Washington,47.470689,-122.334339
Sonic Drive In,Texas,33.045636,-96.99378
Taco John's,South Dakota,43.7971,-99.3359
Chicken Express,Texas,32.53187,-96.853701
Wendy's,New Jersey,40.5026,-74.4517
Papa John's Pizza,North Carolina,35.5194,-78.313
Chipotle Mexican Grill,New Jersey,39.984253,-74.18072
Popeyes,Texas,29.703866243,-95.604287981
Wendy's,New York,40.692888,-73.396014
Waffle House,Georgia,33.902948,-84.00467
Taco Bell,Kansas,37.488414645,-97.245081067
Hardee's,Virginia,37.276531,-80.036565
Wendy's,Iowa,42.5121,-90.6552
McDonald's,Florida,28.382353311,-81.504784226
McDonald's,New Hampshire,43.04651,-71.437383
Slim Chickens,Texas,29.56049,-98.677986
Steak 'n Shake,Missouri,38.62726,-90.2875
Taco Bell,New Mexico,35.131034983,-106.49843495
Hardee's,Illinois,38.617549538,-89.373093066
Chick-fil-A,Arkansas,34.7533,-92.4146
Burger King,Florida,25.760377,-80.399337
Burger King,Wisconsin,42.917005083,-87.930213907
Burger King,Tennessee,35.04692,-89.70412
Burger King,Pennsylvania,40.282468,-79.5501
Chick-fil-A,Indiana,39.21091,-85.87885
Sonic,Texas,25.949460268,-97.500754
Burger King,Michigan,42.19685,-84.379676
Subway,Oregon,42.341683995,-122.860013463
Taco Bell,Virginia,39.216671,-78.142062
Arby's,Kentucky,38.181062,-83.43618
Domino's Pizza,Kentucky,38.06753,-84.53043
McDonald's,Missouri,38.852141338,-94.378094673
Taco Bell,Texas,32.6881,-95.48174
Captain D's Seafood,Kentucky,38.0067,-84.4498
KFC,Florida,25.774176,-80.191414
Sonic Drive-In,South Carolina,34.2466,-80.598
Burger King,Michigan,43.057971,-85.956802
Taco John's,Minnesota,45.194073,-93.23482
McDonald's,New York,43.097947255,-73.510449528
Waffle House,Pennsylvania,40.23449,-77.13286
Wendy's,Florida,25.88898,-80.21084
Burger King,West Virginia,39.690635,-80.855481
Captain D's,North Carolina,35.721604554,-81.361999511
Jimmy John's,Michigan,43.04332,-83.32166
Pizza Hut,California,34.00297,-118.43444
Gold Star Chili,Ohio,39.41828,-84.58661
McDonald's,Oregon,45.43373,-122.57847
SONIC Drive In,North Carolina,34.99426,-80.54181
Arby's,Idaho,43.196641,-112.35846
Whataburger,Texas,29.48871,-98.4447
Burger King,Washington,47.7119,-122.187
Pizza Hut,Washington,47.4926,-122.24053
Taco Bell,Missouri,38.755134,-90.430862
Burger King,Illinois,42.030641,-87.894402
Jimmy John's,Wisconsin,43.5743,-89.77635
Hardee's,Virginia,37.3563,-77.4131
Arby's,Minnesota,45.391838,-92.854527
Burger King,Washington,47.38133,-122.24926
Taco Bell,California,35.6435,-117.6694
Boston Market,Connecticut,41.754897,-72.766093
Taco Bell,California,38.730972,-120.786137
Subway,Kentucky,36.869946,-86.71061
Burger King,Kentucky,37.002436,-85.927007
Hardee's,Mississippi,34.25118,-89.0173
McDonald's,Indiana,40.422445,-86.905196
McDonald's,North Dakota,48.105458,-98.869495
KFC,Tennessee,35.7306,-84.3892
Krystal,Florida,30.78822,-86.558846
Arby's,Kentucky,38.21316,-84.54387
Carl's Jr.,Utah,40.52533,-111.88873
Taco Bell,North Carolina,35.8873,-82.0646
KFC,New Jersey,40.6313,-74.3994
McDonald's,Utah,37.0874,-113.5844
Taco Bell,Ohio,39.21997,-83.6092
Domino's Pizza,Oregon,45.40643,-122.67708
Bojangles,Georgia,34.287268676,-83.837371677
Chick-fil-A,Kansas,38.924430267,-94.726520754
Wendy's,Missouri,38.81155,-90.8793
Steak 'N Shake,Ohio,39.3017,-84.5274
Hardee's,South Carolina,34.507508,-81.625609
KFC,North Carolina,35.9827,-78.5392
McDonald's,New Hampshire,43.55903,-71.45369
Wendy's,North Carolina,34.72418,-77.34444
McDonald's,Florida,28.59996,-81.208177
McDonald's,Maryland,38.4287,-75.056
Taco Bell,North Carolina,35.517011943,-78.561829255
Five Guys,Nebraska,40.81507,-96.70304
McDonald's,Arkansas,33.824653,-92.426565
Dominos Pizza,Alabama,34.81664,-87.66416
Arby's,Virginia,38.053337,-78.498193
Taco Bell,California,33.87451,-118.17689
Domino's Pizza,Arkansas,35.47104,-93.46233
Jack in the Box,Idaho,42.86532,-112.44441
McDonald's,Missouri,38.65473,-92.11839
Burger King,South Dakota,44.502845663,-103.859971642
Sonic Drive-In,Tennessee,36.12099,-89.26171
Whataburger,Texas,29.7279,-98.07612
Fazoli's,Missouri,38.446,-90.3737
McDonald's,North Carolina,35.9946,-80.268
Penn Station East Coast Subs,Virginia,37.431187,-77.621869
McDonald's,Texas,27.66579,-97.284009
Taco Bell,Louisiana,29.58875,-90.74346
Taco Bell,Pennsylvania,41.6303,-80.15598
Taco Bell,Alabama,34.870364,-86.57064
Taco Bell,Colorado,40.58443,-105.05433
Long John Silver's,Tennessee,35.45139,-84.62209
Burger King,Maryland,39.05768,-77.084654
QDOBA Mexican Eats,Maryland,39.05663,-76.96551
Taco Bell,Ohio,41.86215,-80.79902
Subway,Washington,47.717739,-122.344896
Arby's,Michigan,43.590028,-84.768477
Wendy's,Virginia,37.10929,-76.49761
Dairy Queen,Oregon,45.43417676,-122.578818798
McDonald's,North Carolina,35.704,-82.0378
McDonald's,Oklahoma,35.594286,-97.548685
Burger King,Florida,25.889045,-80.163788
Hardee's,North Carolina,36.5011,-80.6346
Domino's Pizza,Mississippi,34.2297,-88.7196
Dairy Queen,Washington,47.66873,-117.24039
Bojangles,South Carolina,33.035473,-80.157316
Taco Bell,Illinois,41.93444,-89.0545
Whataburger,Texas,32.581,-97.1512
Arby's,Indiana,38.771439,-85.414048
McDonald's,Oklahoma,36.31668,-95.62493
Taco Bell,New Mexico,32.43591,-104.24263
Burger King,California,32.693553,-117.133967
QDOBA Mexican Eats,Virginia,37.28001,-76.71866
McDonald's,Nebraska,40.278191,-96.74665
McDonald's,Iowa,41.02857,-93.78268
Domino's Pizza,South Carolina,34.6255,-79.68983
Arby's,South Dakota,44.88968,-97.09631
Wendy's,Arkansas,34.1803,-93.0707
Jimmy John's,Montana,45.78267,-108.50652
Burger King,Wisconsin,46.59247,-90.88282
Domino's Pizza,Iowa,42.02193,-93.65164
Dairy Queen,Kentucky,38.172834,84.89815
Whataburger,Texas,31.905965,-94.398844
Taco Bell,Missouri,40.185961,-92.571955
Krystal,Tennessee,36.015703,-84.250773
Krystal,Tennessee,36.01567,-84.2508
Jimmy John's,Michigan,44.7643,-85.59159
Steak 'N Shake,Florida,28.3888,-81.5049
McDonald's,Mississippi,33.387974,-91.05241
Domino's Pizza,Hawaii,20.750812,-156.455148
McDonald's,New Jersey,40.6784,-75.1428
SONIC Drive In,Kansas,38.056231121,-97.345401048
A&W,Oklahoma,34.189478,-97.143211
Burger King,Minnesota,45.079872,-93.050377
McDonald's,California,36.41829,-121.321465
Arby's,Ohio,40.655395,-83.583194
Burger King,Iowa,42.495672016,-92.376560907
Taco John's,North Dakota,48.1566,-103.6262
Tom's Grill,Illinois,41.8598,-88.012245
Taco John's,Minnesota,44.04692,-91.66883
Whataburger,Texas,29.783943,-95.59996
McDonald's,Michigan,42.5377,-83.4758
McDonald's,Illinois,38.37957,-88.37697
Burger King,South Carolina,33.98369,-81.25937
McDonald's,Louisiana,29.91462,-90.04653
McDonald's,Arkansas,34.29139,-92.39887
Krystal,Alabama,33.581132,-86.775824
McDonald's,Colorado,39.07787,-108.55154
McDonald's,Iowa,43.09082,-96.17456
Captain D's,Georgia,32.506759,-84.975187
Hardee's,Mississippi,33.4579,-90.62937
McDonald's,Wisconsin,44.8476,-87.36367
Sonic Drive-In,Kansas,37.97528,-100.8847
McDonald's,Pennsylvania,40.3321,-79.7422
McDonald's,Maryland,38.2143,-75.7011
SONIC Drive In,Tennessee,36.5342,-86.0312
Dairy Queen,New Mexico,36.44031,-103.177512
McDonald's,North Carolina,35.9442,-77.7753
Subway,Oregon,45.531715,-122.661804
McDonald's,North Carolina,35.94444,-77.77574
Taco John's,Wisconsin,43.801421,-91.239416
Hardee's,Indiana,40.061448,-85.664315
Fallguys Burger Company,Missouri,36.64404,-93.2146
McDonald's,Florida,28.02634,-81.97449
Wendy's,Alabama,30.4597,-89.1004
Popeyes Louisiana Kitchen,Maryland,39.053187966,-77.05122383
Taco Bueno,Oklahoma,36.31622,-95.62402
KFC,New York,43.15169,-77.57012
Taqueria,Oregon,45.52329,-122.68366
Sonic Drive-In,Virginia,36.84444,-81.4997
McDonald's,Oklahoma,35.27401,-96.93102
Burger King,New York,40.787876,-73.215634
Taco Bell,Alabama,33.146005,-86.749453
Jack in the Box,Texas,32.64766,-96.7081
McDonald's,Oregon,45.432287804,-122.767828352
Wendy's,Indiana,38.30632,-86.955407
Burger King,Michigan,42.98555,-85.698127
Subway,New Jersey,39.4118,-75.03912
McDonald's,Missouri,36.67423,-93.22878
KFC,Washington,47.92626,-122.09751
Burger King,Iowa,42.012397,-95.356689
Jimmy John's,Washington,46.14207,-122.93341
Jack in the Box,Missouri,37.88097,-90.51357
Jack in the Box,California,35.1208,-120.6008
Dunkin',New York,40.713657,-73.829672
Sonic Drive-In,New Mexico,36.00889,-106.06486
McDonald's,Iowa,41.37215,-93.55905
McDonald's,Connecticut,41.041847,-73.579285
KFC,North Carolina,35.06631,-78.90055
Dairy Queen,Texas,26.376,-98.8416
McDonald's,Virginia,37.20055,-77.332474
Arby's,Washington,46.730005,-122.97931
McDonald's,Vermont,44.46749,-73.17562
Wendy's,Illinois,39.178908,-89.667812
McDonald's,Wisconsin,44.98805,-89.64985
Burger King,Missouri,37.713893,-89.889753
McDonald's,Florida,26.301335,-80.132713
Burger King,Idaho,43.19695,-112.35766
Bojangles,South Carolina,34.736693,-80.777561
Burger King,Virginia,37.80414,-79.40907
McDonald's,Wisconsin,44.49541,-89.51668
Arby's,South Dakota,45.45918,-98.47017
SONIC Drive In,Alabama,30.457777,-89.10041
Domino's Pizza,California,34.277026,-118.43693
Wendy's,New Jersey,40.990722668,-74.337213361
Captain D's,South Carolina,33.6782,-78.90127
Arby's,Virginia,38.93344,-78.19484
McDonald's,Virginia,37.290521,-80.076398
McDonald's,Iowa,42.71363,-92.47495
Burger King,California,34.703806,-118.151544
Five Guys,New York,41.9658,-73.989
Arby's,Arkansas,36.38641,-94.22058
McDonald's,Texas,32.67506,-95.4846
McDonald's,Arkansas,35.2547,-92.9367
Little Caesars,North Carolina,35.51867,-78.315
Jack in the Box,Missouri,38.369167,-90.38598
Taco Bell,Oklahoma,36.31573,-95.62399
Taco Bell,Illinois,39.179074,-89.66839
Whataburger,Texas,29.66515,-95.03096
Wendy's,Texas,32.72744997,-97.824448946
Sonic Drive-In,Arkansas,35.10972,-92.44158
Chick-fil-A,North Carolina,35.380475,-77.932916
Krystal,Alabama,34.81753,-87.66091
Rally's Hamburgers,Indiana,37.98094,-87.54276
KFC,Wisconsin,44.9638,-92.7423
Burger King,Texas,32.718881,-96.617979
McDonald's,Arkansas,34.838716632,-92.387848955
Burger King,Virginia,37.3503,-77.4828
Wendy's,Ohio,41.48054,-81.59866
Domino's Pizza,Florida,28.56546,-81.87023
Taco Bell,Colorado,38.2173,-104.623076
Burger King,New Jersey,40.63,-74.4006
Popeyes Louisiana Kitchen,Texas,32.6592,-97.1333
A&W,Michigan,41.932877404,-83.389309644
McDonald's,South Dakota,44.09808,-103.19936
Taco John's,Minnesota,46.70662,-92.456313
SONIC Drive In,Oklahoma,35.91527,-94.9526
Taco Bell,Kentucky,37.98331,-86.17659
Bojangles,North Carolina,35.718113,-81.695083
McDonald's,California,38.7309,-120.7881
KFC,West Virginia,40.0716,-80.7345
Wendy's,Indiana,41.452288,-85.267806
Dairy Queen,Texas,33.1781,-102.2752
McDonald's,Wisconsin,42.83553,-90.70985
Hardee's,South Carolina,33.974066,-80.957242
McDonald's,Mississippi,33.74364,-90.71593
Jack in the Box,Oregon,42.4582,-123.3213
Burger King,Wisconsin,45.10765,-92.53687
McDonald's,Illinois,41.6481,-88.5945
Taco Bell,Iowa,41.29768,-91.69085
McDonald's,Mississippi,34.74961,-89.45097
Burger King,North Carolina,36.201496,-81.656779
Wendy's,Indiana,37.94072,-86.76195
Krystal,Tennessee,35.67237,-88.85303
Domino's Pizza,Delaware,39.719532,-75.71112
Arby's,Kentucky,39.0281,-84.4511
Bojangles,North Carolina,36.084667,-78.306835
Wendy's,West Virginia,40.04624,-80.65398
McDonald's,Indiana,39.31103,-85.964639
KFC,Ohio,39.297,-84.5251
Pizza Hut,West Virginia,37.415662,-81.587851
Taco Bell,Georgia,30.84221,-83.32427
KFC,Ohio,39.2923,-84.3932
McDonald's,California,36.85177,-119.72892798
Del Taco,Nevada,36.100601,-115.137315
Taco Time,Oregon,45.476212,-122.800017
Wendy's,Ohio,39.29191,-84.39403
Bojangles,Tennessee,36.302524,-82.455268
Bojangles,Tennessee,36.3025,-82.45529
Wendy's,Idaho,43.195961,-112.359548
McDonald's,Tennessee,35.96309,-85.03699
McDonald's,Alabama,33.336959,-86.922153
Taco Bell,Illinois,37.462324,-89.23027
Domino's Pizza,Florida,25.76088,-80.39036
McDonald's,Pennsylvania,39.835782,-77.905648
Culver's,Nebraska,41.282207,-96.100704
Subway,California,33.924828,-118.378075
Taco Bell,Michigan,43.05871,-85.956215
Arby's,Missouri,39.107348,-93.214252
Subway,Missouri,38.760892,-90.700771
Burger King,Alabama,33.49684,-88.38548
Whataburger,Texas,32.911068,-96.76783
Burger King,Ohio,39.051033,-84.251628
Jimmy John's,Nebraska,41.130705119,-96.25262581
Taco Bell,Ohio,39.050767,-84.250946
Pizza One,New Jersey,41.0252,-74.2966
SONIC Drive In,Mississippi,34.99137,-90.01051
Taco Bell,California,36.41857,-121.32156
McDonald's,Michigan,42.4574,-83.9325
Sonic Drive-In,Virginia,37.08687,-76.48373
McDonald's,Texas,29.703142,-95.587018
Chick-fil-A,Minnesota,45.0943,-93.4293
Popeyes Louisiana Kitchen,California,34.10608065,-117.547531127
Burger King,Virginia,38.0114,-78.50496
Sonic Drive-in,Texas,30.213162,-97.966573
Jack in the Box,California,39.23565,-121.03949
McDonald's,California,33.926014,-118.239029
Jack in the Box,Washington,47.891138,-122.286314
Dairy Queen,Wisconsin,42.614927,87.950204
McDonald's,Utah,37.17689,-113.31047
Taco Bell,Louisiana,32.62387,-93.25421
Carl's Jr.,Nevada,36.130119665,-115.137300343
KFC,Illinois,41.1433,-87.8759
The Great Steak & Potato Co.,California,34.145199,-118.25493
McDonald's,Texas,27.22695,-98.13984
McDonald's,Maine,44.2224,-70.50437
Burger King,Louisiana,32.39898,-93.74858
KFC,Texas,29.601826,-95.21494
McDonald's,Florida,27.99915,-80.63342
Burger King,Georgia,34.069968,-84.293688
Burger King,Rhode Island,41.7524,-71.4515
Subway,Georgia,33.980301436,-84.559237681
Burger King,Texas,29.644860374,-95.650859518
McDonald's,Pennsylvania,40.23308,-77.1429
Taco Bell,California,33.92644,-118.23887
Taco Bell,Virginia,38.8624,-77.3592
KFC,Washington,47.7057,-122.1763
Burger King,Pennsylvania,41.408997,-75.50695
Subway,California,34.06455,-118.469662
McDonald's,Tennessee,36.1217,-86.7054
Fitness 19,Minnesota,45.18345193,-93.238387432
Arby's,Alaska,61.3262,-149.5718
Domino's Pizza,Utah,40.87793,-111.89176
Buds Chicken & Seafood,Florida,26.7063,-80.229
Hardee's,Florida,28.001556864,-82.301796676
Dairy Queen,Virginia,38.785828,-77.51713
Burger King,Ohio,39.309643604,-84.458319292
McDonald's,Maryland,39.385,-77.2567
KFC,Pennsylvania,39.8228,-76.9978
Taco Bell,Ohio,41.3668,-82.1107
Dairy Queen,South Dakota,44.00705574,97.11372035
Taco Bell,Tennessee,36.23217,-84.1609
McDonald's,Connecticut,41.3427,-72.1249
McDonald's,Florida,30.1605,-81.6331
Taco Bell,Ohio,40.273274,-83.070246
Jimmy John's,Ohio,39.98536,-82.02189
McDonald's,Alaska,61.203697,-149.74467
McDonald's,Florida,26.2734,-80.2819
Taco Bell,Alabama,30.39366,-87.68278
Wendy's,Ohio,40.580878,-83.098427
Wendy's,Pennsylvania,40.22956,-77.14378
Taco Bell,New York,43.22477,-75.48575
Raising Cane's Chicken Fingers,Missouri,38.44031,-90.37339
Taco Bell,Oregon,45.336549,-118.060592
Taco Bell,Washington,45.621193,-122.552361
Burger King,Georgia,30.7919,-81.6728
Mazatlan Mexican Restaurant,Oregon,45.43885,-122.75331
Culver's,Wisconsin,44.1741,-88.4921
Del Taco,Utah,41.2458,-111.9779
Burger King,Florida,26.606193,-81.648473
Wendy's,Pennsylvania,40.597494,-75.340911
Burger King,Pennsylvania,39.821199,-76.996353
Hardee's,North Carolina,35.381727,-81.96257
McDonald's,South Carolina,35.15642,-81.47748
Arby's,Ohio,39.043613,-83.922183
KFC,Illinois,41.5256,-88.1242
Madison Street Subs,Wisconsin,42.532,-88.60041
McDonald's,Virginia,38.065363,-78.934716
Burger King,Kentucky,37.502291,-82.535067
Domino's Pizza,Mississippi,34.25054,-89.01787
Steak 'n Shake,West Virginia,39.30352,-81.55113
D'Angelo Grilled Sandwiches,Massachusetts,41.952805,-70.714096
Arby's,North Carolina,35.55726,-80.8611
McDonald's,Pennsylvania,40.464887,-79.8292
McDonald's,Tennessee,35.29337,-89.675865
In-N-Out,California,37.420862,-122.093222
Taco Bell,Virginia,38.011493,-78.502685
White Castle,Ohio,39.2863,-84.4856
McDonald's,Florida,25.59234,-80.37901
KFC,Kansas,39.0153,-94.7202
Arby's,Washington,46.14236,-122.93271
Burger King,Michigan,42.216496,-83.485225
Burger King,Michigan,42.765214,-83.240999
McDonald's,Michigan,42.818354,-82.505125
McDonald's,Utah,41.07674,-111.97406
Little Caesars,Nevada,36.12118,-115.1387
Burger King,Texas,29.641908,-95.241751
Osgood's,Wisconsin,43.075378085,-88.057040077
Captain D's Seafood,Virginia,36.802637314,-76.08455588
McDonald's,Missouri,38.671333,-90.437
Papa John's Pizza,Texas,30.45539,-97.82581
Schlotzsky's,Texas,32.834663,-96.70214
Taco Bell,Indiana,39.645981,-86.83225
Burger King,Virginia,37.9731,-78.2175
Quiznos,Montana,46.62154,-112.02211
Arby's,Pennsylvania,41.63222,-80.15485
Hot Dog On A Stick,California,38.77243,-121.26633
Subway,Delaware,39.118758,-75.510856768
Wendy's,Utah,40.543316,-111.98575
McDonald's,Missouri,38.21159,-90.40392
McDonald's,Illinois,42.47127,-88.09408
McDonald's,Nevada,39.514528,-119.788262
McDonald's,Georgia,33.208373131,-84.058582647
McDonald's,Indiana,37.978222,-87.628601
Wendy's,Iowa,40.810887,-91.141513
Hardee's,Virginia,36.762923,-80.734724
Subway,Indiana,40.48868,-86.1656
